Order_ID,Order_Date,Model,Vehicle_Type,Powertrain,Model_Year,Country,Region,Sales_Channel,Payment_Method,Salesperson,Quantity,Unit_Price_USD,Discount_Rate,Discount_Amount_USD,Revenue_USD,Estimated_Cost_USD,Estimated_Profit_USD,Customer_ID,Customer_Segment,Delivery_Days,Customer_Rating,Month
BYD-100120,2025-07-24,BYD Han,Sedan,EV,2020,Thailand,Asia,Corporate,Cash,Salesperson_069,2,54495.16,0.0262,2855.55,106134.77,90663.17,15471.61,CUST-88879,Individual,40,5.0,2025-07
BYD-100121,2024-08-12,BYD Shark,Pickup,PHEV,2024,United Kingdom,Europe,Dealership,Financing,Salesperson_056,1,58809.32,0.0651,3828.49,54980.83,39981.92,14998.92,CUST-86336,Individual,55,4.0,2024-08
BYD-100122,2025-12-02,BYD Dolphin,Hatchback,EV,2023,Germany,Europe,Corporate,Financing,Salesperson_012,1,24331.0,0.014,340.63,23990.37,19299.39,4690.97,CUST-74509,Individual,21,3.9,2025-12
BYD-100123,2024-11-28,BYD Seal,Sedan,EV,2023,Pakistan,Asia,Online,Financing,Salesperson_099,1,39804.81,0.0358,1425.01,38379.8,29385.73,8994.06,CUST-86628,Individual,26,4.2,2024-11
BYD-100124,2026-05-13,BYD Seal,Sedan,EV,2023,Brazil,South America,Online,Cash,Salesperson_079,1,43360.74,0.103,4466.16,38894.58,30538.64,8355.95,CUST-77826,Individual,21,4.8,2026-05
BYD-100125,2026-02-25,BYD Song Plus DM-i,SUV,PHEV,2021,Brazil,South America,Corporate,Cash,Salesperson_041,1,34349.73,0.0122,419.07,33930.66,24747.68,9182.99,CUST-84080,Individual,23,4.2,2026-02
BYD-100126,2026-03-05,BYD Dolphin,Hatchback,EV,2023,Germany,Europe,Dealership,Cash,Salesperson_026,3,27064.93,0.1137,9231.85,71962.94,54783.19,17179.75,CUST-65954,Individual,26,5.0,2026-03
BYD-100127,2024-02-27,BYD Han,Sedan,EV,2020,Mexico,North America,Corporate,Cash,Salesperson_035,1,52869.37,0.0044,232.63,52636.74,42050.27,10586.48,CUST-79088,Individual,32,3.8,2024-02
BYD-100128,2024-08-22,BYD Atto 3,SUV,EV,2022,United Kingdom,Europe,Corporate,Cash,Salesperson_053,1,35848.68,0.088,3154.68,32694.0,25669.11,7024.89,CUST-65059,Individual,30,3.7,2024-08
BYD-100129,2026-04-21,BYD Han,Sedan,EV,2020,China,Asia,Dealership,Cash,Salesperson_098,1,58408.39,0.0633,3697.25,54711.14,47826.07,6885.07,CUST-27214,Individual,50,4.6,2026-04
BYD-100130,2024-02-02,BYD Seagull,Hatchback,EV,2023,Brazil,South America,Dealership,Lease,Salesperson_065,1,11942.86,0.0222,265.13,11677.73,9167.94,2509.79,CUST-17747,Individual,37,3.9,2024-02
BYD-100131,2026-04-04,BYD Han,Sedan,EV,2020,Brazil,South America,Online,Lease,Salesperson_055,1,50492.69,0.0,0.0,50492.69,44314.88,6177.81,CUST-54158,Individual,48,4.6,2026-04
BYD-100132,2024-11-19,BYD Seagull,Hatchback,EV,2023,UAE,Middle East,Fleet,Lease,Salesperson_022,1,10802.13,0.0424,458.01,10344.12,8792.74,1551.38,CUST-96641,Government,55,5.0,2024-11
BYD-100133,2025-02-14,BYD Atto 3,SUV,EV,2022,China,Asia,Fleet,Lease,Salesperson_049,5,33652.37,0.099,16657.92,151603.93,120851.04,30752.89,CUST-53789,Individual,40,3.6,2025-02
BYD-100134,2024-10-01,BYD Song Plus DM-i,SUV,PHEV,2021,Thailand,Asia,Dealership,Cash,Salesperson_095,1,32334.7,0.0368,1189.92,31144.78,24967.29,6177.49,CUST-14092,Individual,19,4.5,2024-10
BYD-100135,2024-03-08,BYD Seagull,Hatchback,EV,2023,Mexico,North America,Dealership,Cash,Salesperson_093,1,10621.57,0.0932,989.93,9631.64,7073.04,2558.6,CUST-59588,Individual,50,4.8,2024-03
BYD-100136,2024-08-04,BYD Seagull,Hatchback,EV,2023,Australia,Oceania,Fleet,Lease,Salesperson_044,3,12009.82,0.0849,3058.9,32970.56,24851.1,8119.46,CUST-73397,Individual,36,4.275664983164983,2024-08
BYD-100137,2026-07-24,BYD Tang,SUV,EV,2021,UAE,Middle East,Fleet,Financing,Salesperson_027,1,62218.1,0.0206,1281.69,60936.41,50331.3,10605.11,CUST-28352,Individual,57,4.3,2026-07
BYD-100138,2025-08-03,BYD Yuan Plus,SUV,EV,2022,Mexico,North America,Online,Lease,Salesperson_001,1,28559.48,0.056,1599.33,26960.15,23354.04,3606.11,CUST-76887,Business,11,3.0,2025-08
BYD-100139,2026-06-16,BYD Shark,Pickup,PHEV,2024,UAE,Middle East,Online,Financing,Salesperson_072,1,53304.62,0.0521,2777.17,50527.45,36457.2,14070.25,CUST-27221,Individual,15,4.3,2026-06
BYD-100140,2026-01-05,BYD Yuan Plus,SUV,EV,2022,Germany,Europe,Dealership,Lease,Salesperson_004,1,31589.11,0.0534,1686.86,29902.25,25296.37,4605.88,CUST-40253,Business,16,3.8,2026-01
BYD-100141,2024-11-18,BYD Yuan Plus,SUV,EV,2022,Pakistan,Asia,Fleet,Financing,Salesperson_023,1,27029.24,0.0976,2638.05,24391.19,20733.61,3657.58,CUST-60935,Individual,28,3.8,2024-11
BYD-100142,2024-08-05,BYD Atto 3,SUV,EV,2022,Pakistan,Asia,Corporate,Cash,Salesperson_029,1,32065.65,0.114,3655.48,28410.17,24711.15,3699.01,CUST-11037,Business,54,4.2,2024-08
BYD-100143,2025-11-02,BYD Atto 3,SUV,EV,2022,Australia,Oceania,Online,Cash,Salesperson_079,1,39788.48,0.0454,1806.4,37982.08,31656.99,6325.09,CUST-78490,Individual,23,4.1,2025-11
BYD-100144,2025-05-26,BYD Tang,SUV,EV,2021,Thailand,Asia,Fleet,Cash,Salesperson_036,1,57011.04,0.0584,3329.44,53681.6,42892.1,10789.5,CUST-40953,Individual,46,3.6,2025-05
BYD-100145,2025-02-09,BYD Yuan Plus,SUV,EV,2022,Mexico,North America,Corporate,Cash,Salesperson_036,1,28816.8,0.0438,1262.18,27554.62,20703.83,6850.8,CUST-54201,Business,22,5.0,2025-02
BYD-100146,2026-06-24,BYD Shark,Pickup,PHEV,2024,Japan,Asia,Online,Cash,Salesperson_076,1,58738.25,0.0323,1897.25,56841.0,45943.77,10897.24,CUST-32475,Individual,13,4.4,2026-06
BYD-100147,2026-07-25,BYD Dolphin,Hatchback,EV,2023,Pakistan,Asia,Online,Lease,Salesperson_094,1,23614.18,0.0607,1433.38,22180.8,19283.32,2897.47,CUST-34926,Business,53,4.5,2026-07
BYD-100148,2025-10-20,BYD Tang,SUV,EV,2021,Thailand,Asia,Fleet,Lease,Salesperson_072,2,61475.04,0.077,9467.16,113482.92,82127.46,31355.47,CUST-37658,Individual,44,4.0,2025-10
BYD-100149,2025-04-14,BYD Yuan Plus,SUV,EV,2022,China,Asia,Dealership,Financing,Salesperson_056,5,31511.11,0.0744,11722.13,145833.42,119955.95,25877.47,CUST-87772,Government,52,4.3,2025-04
BYD-100150,2024-05-26,BYD Qin Plus DM-i,Sedan,PHEV,2021,Australia,Oceania,Corporate,Financing,Salesperson_067,1,21014.08,0.0251,527.45,20486.63,16449.27,4037.36,CUST-20733,Individual,37,3.2,2024-05
BYD-100151,2024-09-28,BYD Atto 3,SUV,EV,2022,Thailand,Asia,Corporate,Financing,Salesperson_001,1,39855.53,0.0724,2885.54,36969.99,32050.86,4919.13,CUST-87899,Individual,50,3.7,2024-09
BYD-100152,2024-05-22,BYD Qin Plus DM-i,Sedan,PHEV,2021,Thailand,Asia,Dealership,Lease,Salesperson_029,1,22206.5,0.0494,1097.0,21109.5,18171.39,2938.11,CUST-89209,Individual,33,5.0,2024-05
BYD-100153,2024-09-09,BYD Qin Plus DM-i,Sedan,PHEV,2021,Pakistan,Asia,Fleet,Financing,Salesperson_009,3,20958.83,0.0883,5551.99,57324.5,43079.38,14245.12,CUST-77710,Individual,20,4.6,2024-09
BYD-100154,2026-02-01,BYD Seal,Sedan,EV,2023,China,Asia,Fleet,Financing,Salesperson_032,1,41320.63,0.0664,2743.69,38576.94,32762.99,5813.95,CUST-64794,Individual,16,4.0,2026-02
BYD-100155,2025-07-28,BYD Seal,Sedan,EV,2023,UAE,Middle East,Dealership,Financing,Salesperson_067,1,45691.89,0.0435,1987.6,43704.29,33850.21,9854.08,CUST-28139,Business,58,4.5,2025-07
BYD-100156,2025-07-05,BYD Han,Sedan,EV,2020,Pakistan,Asia,Dealership,Lease,Salesperson_058,2,58579.44,0.0748,8763.48,108395.4,88789.99,19605.4,CUST-95398,Individual,51,3.3,2025-07
BYD-100157,2024-09-26,BYD Shark,Pickup,PHEV,2024,Pakistan,Asia,Dealership,Financing,Salesperson_041,1,55092.42,0.0892,4914.24,50178.18,36615.51,13562.66,CUST-99570,Individual,7,4.1,2024-09
BYD-100158,2026-02-03,BYD Seal,Sedan,EV,2023,Brazil,South America,Dealership,Financing,Salesperson_079,1,40957.5,0.0705,2887.5,38070.0,32297.9,5772.1,CUST-72934,Individual,19,4.3,2026-02
BYD-100159,2025-08-21,BYD Qin Plus DM-i,Sedan,PHEV,2021,Pakistan,Asia,Dealership,Financing,Salesperson_049,1,21770.95,0.0597,1299.73,20471.22,14922.02,5549.21,CUST-72896,Individual,23,4.7,2025-08
BYD-100160,2025-03-14,BYD Qin Plus DM-i,Sedan,PHEV,2021,Pakistan,Asia,Dealership,Financing,Salesperson_050,1,23047.48,0.0529,1219.21,21828.27,17152.16,4676.11,CUST-14036,Individual,16,3.9,2025-03
BYD-100161,2026-07-08,BYD Yuan Plus,SUV,EV,2022,Germany,Europe,Fleet,Lease,Salesperson_087,3,35021.73,0.0255,2679.16,102386.03,83862.03,18524.0,CUST-28072,Business,5,4.3,2026-07
BYD-100162,2025-08-20,BYD Atto 3,SUV,EV,2022,UAE,Middle East,Dealership,Cash,Salesperson_002,1,34308.87,0.0198,679.32,33629.55,27376.14,6253.41,CUST-82871,Individual,33,4.2,2025-08
BYD-100163,2025-02-12,BYD Shark,Pickup,PHEV,2024,Pakistan,Asia,Online,Lease,Salesperson_066,1,58483.32,0.0847,4953.54,53529.78,45742.52,7787.26,CUST-74899,Individual,27,4.5,2025-02
BYD-100164,2025-01-05,BYD Tang,SUV,EV,2021,United Kingdom,Europe,Corporate,Cash,Salesperson_032,1,63016.06,0.0687,4329.2,58686.86,49058.67,9628.18,CUST-43377,Government,49,4.4,2025-01
BYD-100165,2024-08-12,BYD Dolphin,Hatchback,EV,2023,China,Asia,Corporate,Lease,Salesperson_084,1,23205.49,0.0496,1150.99,22054.5,16979.02,5075.47,CUST-81890,Individual,46,4.3,2024-08
BYD-100166,2024-05-21,BYD Song Plus DM-i,SUV,PHEV,2021,Australia,Oceania,Online,Cash,Salesperson_061,1,30266.47,0.0523,1582.94,28683.53,23135.65,5547.88,CUST-86723,Individual,19,4.5,2024-05
BYD-100167,2025-06-05,BYD Tang,SUV,EV,2021,Mexico,North America,Dealership,Lease,Salesperson_076,1,59294.12,0.0793,4702.02,54592.1,42527.94,12064.15,CUST-32780,Individual,28,4.0,2025-06
BYD-100168,2025-05-20,BYD Dolphin,Hatchback,EV,2023,China,Asia,Dealership,Financing,Salesperson_045,1,24357.23,0.0252,613.8,23743.43,20207.3,3536.12,CUST-80639,Individual,19,4.0,2025-05
BYD-100169,2024-04-03,BYD Han,Sedan,EV,2020,Thailand,Asia,Dealership,Financing,Salesperson_025,1,52519.61,0.0624,3277.22,49242.39,37040.21,12202.17,CUST-34421,Individual,58,3.4,2024-04
BYD-100170,2026-02-12,BYD Yuan Plus,SUV,EV,2022,UAE,Middle East,Fleet,Lease,Salesperson_039,1,30584.85,0.0253,773.8,29811.05,23043.45,6767.61,CUST-41812,Individual,21,4.7,2026-02
BYD-100171,2024-02-18,BYD Qin Plus DM-i,Sedan,PHEV,2021,United Kingdom,Europe,Dealership,Financing,Salesperson_029,1,21107.78,0.0573,1209.48,19898.3,15773.15,4125.15,CUST-23683,Individual,29,4.2,2024-02
BYD-100172,2026-05-31,BYD Atto 3,SUV,EV,2022,Thailand,Asia,Online,Cash,Salesperson_062,1,38705.43,0.0359,1389.52,37315.91,29652.93,7662.97,CUST-35024,Individual,9,3.7,2026-05
BYD-100173,2024-04-22,BYD Song Plus DM-i,SUV,PHEV,2021,Germany,Europe,Dealership,Financing,Salesperson_002,1,28396.89,0.0066,187.42,28209.47,21142.41,7067.06,CUST-20385,Business,28,3.9,2024-04
BYD-100174,2024-06-05,BYD Seal,Sedan,EV,2023,United Kingdom,Europe,Fleet,Financing,Salesperson_025,1,41282.82,0.0284,1172.43,40110.39,29618.73,10491.66,CUST-98478,Individual,7,5.0,2024-06
BYD-100175,2025-10-04,BYD Shark,Pickup,PHEV,2024,United Kingdom,Europe,Online,Financing,Salesperson_023,1,61491.57,0.0593,3646.45,57845.12,41923.23,15921.89,CUST-86546,Individual,4,4.2,2025-10
BYD-100176,2024-06-12,BYD Han,Sedan,EV,2020,Australia,Oceania,Online,Cash,Salesperson_026,2,54296.27,0.0757,8220.46,100372.08,77725.21,22646.87,CUST-70135,Business,18,4.5,2024-06
BYD-100177,2026-03-22,BYD Atto 3,SUV,EV,2022,Brazil,South America,Dealership,Lease,Salesperson_018,2,34952.31,0.0494,3453.29,66451.33,57527.17,8924.16,CUST-84365,Individual,47,4.0,2026-03
BYD-100178,2025-11-27,BYD Qin Plus DM-i,Sedan,PHEV,2021,Pakistan,Asia,Corporate,Cash,Salesperson_048,1,21491.96,0.0494,1061.7,20430.26,15397.02,5033.24,CUST-90100,Individual,13,3.7,2025-11
BYD-100179,2025-03-08,BYD Song Plus DM-i,SUV,PHEV,2021,Brazil,South America,Corporate,Lease,Salesperson_009,5,29882.29,0.0597,8919.86,140491.59,123117.88,17373.71,CUST-22429,Business,41,4.3,2025-03
BYD-100180,2025-09-02,BYD Seal,Sedan,EV,2023,Brazil,South America,Online,Cash,Salesperson_069,3,47150.0,0.0656,9279.12,132170.88,97928.99,34241.89,CUST-28036,Individual,25,4.9,2025-09
BYD-100181,2024-03-06,BYD Qin Plus DM-i,Sedan,PHEV,2021,United Kingdom,Europe,Online,Cash,Salesperson_098,1,22707.01,0.0467,1060.42,21646.59,17073.24,4573.35,CUST-41509,Government,37,5.0,2024-03
BYD-100182,2025-01-29,BYD Shark,Pickup,PHEV,2024,Mexico,North America,Online,Financing,Salesperson_032,1,53234.63,0.0707,3763.69,49470.94,39857.5,9613.44,CUST-18142,Business,8,5.0,2025-01
BYD-100183,2025-01-25,BYD Atto 3,SUV,EV,2022,Australia,Oceania,Corporate,Cash,Salesperson_094,3,38038.28,0.0567,6470.31,107644.53,92169.6,15474.93,CUST-66988,Individual,39,4.7,2025-01
BYD-100184,2025-09-02,BYD Seal,Sedan,EV,2023,UAE,Middle East,Online,Lease,Salesperson_050,2,39402.69,0.0529,4168.8,74636.58,61081.22,13555.36,CUST-92569,Individual,3,4.6,2025-09
BYD-100185,2025-04-24,BYD Seagull,Hatchback,EV,2023,United Kingdom,Europe,Fleet,Lease,Salesperson_048,1,12478.08,0.0507,632.64,11845.44,9408.63,2436.81,CUST-55900,Individual,35,3.8,2025-04
BYD-100186,2025-06-25,BYD Seagull,Hatchback,EV,2023,UAE,Middle East,Fleet,Lease,Salesperson_052,2,12920.9,0.0935,2416.21,23425.59,18720.95,4704.64,CUST-55561,Business,20,4.3,2025-06
BYD-100187,2024-09-14,BYD Shark,Pickup,PHEV,2024,China,Asia,Corporate,Cash,Salesperson_051,1,51623.67,0.1146,5916.07,45707.6,39453.95,6253.64,CUST-35222,Business,57,4.9,2024-09
BYD-100188,2025-07-20,BYD Han,Sedan,EV,2020,Australia,Oceania,Online,Financing,Salesperson_033,1,55806.7,0.0762,4252.47,51554.23,40229.48,11324.75,CUST-35892,Individual,5,5.0,2025-07
BYD-100189,2026-05-31,BYD Seagull,Hatchback,EV,2023,Pakistan,Asia,Corporate,Lease,Salesperson_046,1,11224.03,0.1157,1298.62,9925.41,7279.74,2645.67,CUST-56260,Individual,59,4.3,2026-05
BYD-100190,2024-01-12,BYD Han,Sedan,EV,2020,Mexico,North America,Fleet,Financing,Salesperson_058,1,52362.67,0.0248,1298.59,51064.08,40951.44,10112.63,CUST-23791,Individual,21,4.1,2024-01
BYD-100191,2025-11-27,BYD Yuan Plus,SUV,EV,2022,Germany,Europe,Fleet,Financing,Salesperson_049,1,28738.19,0.0,0.0,28738.19,24390.7,4347.49,CUST-68793,Business,12,3.8,2025-11
BYD-100192,2026-01-08,BYD Atto 3,SUV,EV,2022,Brazil,South America,Dealership,Financing,Salesperson_011,1,38457.2,0.0272,1046.04,37411.16,28526.01,8885.15,CUST-49242,Business,22,4.3,2026-01
BYD-100193,2024-04-27,BYD Tang,SUV,EV,2021,Japan,Asia,Fleet,Cash,Salesperson_013,1,69005.62,0.0603,4161.04,64844.58,53366.1,11478.48,CUST-86494,Individual,13,4.9,2024-04
BYD-100194,2025-11-29,BYD Seal,Sedan,EV,2023,Pakistan,Asia,Fleet,Cash,Salesperson_087,1,40061.6,0.0785,3144.84,36916.76,29805.27,7111.49,CUST-59460,Individual,34,4.0,2025-11
BYD-100195,2026-06-25,BYD Song Plus DM-i,SUV,PHEV,2021,Australia,Oceania,Fleet,Cash,Salesperson_091,1,33259.31,0.023,764.96,32494.35,27636.13,4858.22,CUST-48675,Business,42,4.7,2026-06
BYD-100196,2025-07-03,BYD Shark,Pickup,PHEV,2024,Brazil,South America,Fleet,Cash,Salesperson_099,10,63058.42,0.0104,6558.08,624026.12,524419.91,99606.22,CUST-61069,Individual,22,4.9,2025-07
BYD-100197,2026-02-07,BYD Tang,SUV,EV,2021,Australia,Oceania,Corporate,Financing,Salesperson_075,2,57747.96,0.0854,9863.35,105632.57,89291.27,16341.3,CUST-81037,Individual,57,4.1,2026-02
BYD-100198,2024-09-30,BYD Atto 3,SUV,EV,2022,UAE,Middle East,Online,Financing,Salesperson_030,1,42115.77,0.0,0.0,42115.77,36989.6,5126.17,CUST-50528,Individual,34,4.2,2024-09
BYD-100199,2026-02-26,BYD Han,Sedan,EV,2020,Thailand,Asia,Corporate,Lease,Salesperson_060,1,60446.39,0.0466,2816.8,57629.59,46249.59,11380.0,CUST-92454,Business,45,5.0,2026-02
BYD-100200,2025-10-18,BYD Song Plus DM-i,SUV,PHEV,2021,Pakistan,Asia,Corporate,Cash,Salesperson_057,1,30465.6,0.0022,67.02,30398.58,22800.62,7597.96,CUST-66332,Business,39,4.5,2025-10
BYD-100201,2024-12-14,BYD Yuan Plus,SUV,EV,2022,Japan,Asia,Online,Financing,Salesperson_095,1,30112.75,0.0502,1511.66,28601.09,21228.65,7372.44,CUST-74371,Individual,24,5.0,2024-12
BYD-100202,2024-04-24,BYD Atto 3,SUV,EV,2022,UAE,Middle East,Fleet,Cash,Salesperson_054,2,39893.46,0.0365,2912.22,76874.7,65611.62,11263.08,CUST-23720,Individual,58,4.3,2024-04
BYD-100203,2024-10-27,BYD Qin Plus DM-i,Sedan,PHEV,2021,Germany,Europe,Fleet,Financing,Salesperson_076,2,21749.41,0.018,782.98,42715.84,35474.78,7241.06,CUST-89044,Individual,6,4.9,2024-10
BYD-100204,2025-03-21,BYD Atto 3,SUV,EV,2022,Mexico,North America,Online,Financing,Salesperson_073,2,39563.89,0.0536,4241.25,74886.53,64967.29,9919.24,CUST-47350,Business,15,3.7,2025-03
BYD-100205,2024-06-10,BYD Shark,Pickup,PHEV,2024,Mexico,North America,Corporate,Cash,Salesperson_051,1,50051.57,0.0713,3568.68,46482.89,36374.8,10108.09,CUST-69677,Individual,8,4.7,2024-06
BYD-100206,2025-04-09,BYD Seal,Sedan,EV,2023,Japan,Asia,Fleet,Lease,Salesperson_058,1,46292.99,0.004,185.17,46107.82,36700.18,9407.64,CUST-23588,Individual,31,4.1,2025-04
BYD-100207,2024-01-04,BYD Tang,SUV,EV,2021,Pakistan,Asia,Online,Cash,Salesperson_089,1,56407.26,0.06,3384.44,53022.82,43901.93,9120.9,CUST-49826,Individual,60,3.6,2024-01
BYD-100208,2026-01-09,BYD Shark,Pickup,PHEV,2024,UAE,Middle East,Corporate,Financing,Salesperson_027,1,55508.97,0.0965,5356.62,50152.35,37706.54,12445.82,CUST-39714,Business,4,4.0,2026-01
BYD-100209,2026-06-15,BYD Han,Sedan,EV,2020,Australia,Oceania,Dealership,Financing,Salesperson_067,1,55297.08,0.0854,4722.37,50574.71,36980.06,13594.65,CUST-96393,Individual,59,4.2,2026-06
BYD-100210,2026-01-06,BYD Atto 3,SUV,EV,2022,Brazil,South America,Corporate,Cash,Salesperson_015,1,43336.24,0.1118,4844.99,38491.25,33316.87,5174.38,CUST-96628,Individual,27,4.6,2026-01
BYD-100211,2024-09-26,BYD Dolphin,Hatchback,EV,2023,Japan,Asia,Corporate,Cash,Salesperson_017,1,26943.14,0.0425,1145.08,25798.06,21642.06,4155.99,CUST-89956,Business,34,4.2,2024-09
BYD-100212,2025-05-27,BYD Han,Sedan,EV,2020,Australia,Oceania,Corporate,Cash,Salesperson_078,1,61021.98,0.0694,4234.93,56787.05,47334.71,9452.35,CUST-58788,Government,28,3.3,2025-05
BYD-100213,2026-02-19,BYD Shark,Pickup,PHEV,2024,Australia,Oceania,Corporate,Financing,Salesperson_026,1,58018.63,0.0211,1224.19,56794.44,45458.04,11336.4,CUST-21919,Individual,28,4.1,2026-02
BYD-100214,2024-07-01,BYD Atto 3,SUV,EV,2022,Brazil,South America,Online,Lease,Salesperson_043,1,32653.43,0.0818,2671.05,29982.38,25542.99,4439.39,CUST-96443,Individual,40,4.3,2024-07
BYD-100215,2025-06-03,BYD Shark,Pickup,PHEV,2024,UAE,Middle East,Dealership,Financing,Salesperson_083,1,46027.38,0.0145,667.4,45359.98,36840.53,8519.46,CUST-64693,Individual,24,4.7,2025-06
BYD-100216,2026-07-23,BYD Yuan Plus,SUV,EV,2022,United Kingdom,Europe,Fleet,Financing,Salesperson_079,2,31722.1,0.0419,2658.31,60785.89,50687.14,10098.74,CUST-25201,Individual,12,4.8,2026-07
BYD-100217,2024-04-18,BYD Dolphin,Hatchback,EV,2023,Germany,Europe,Corporate,Financing,Salesperson_050,1,25148.19,0.0951,2391.59,22756.6,19661.57,3095.03,CUST-95088,Individual,25,3.9,2024-04
BYD-100218,2026-06-10,BYD Dolphin,Hatchback,EV,2023,Mexico,North America,Dealership,Cash,Salesperson_021,1,22239.8,0.0989,2199.52,20040.28,16669.17,3371.11,CUST-74164,Individual,6,3.9,2026-06
BYD-100219,2025-10-02,BYD Tang,SUV,EV,2021,Japan,Asia,Online,Financing,Salesperson_053,1,59733.37,0.0,0.0,59733.37,51765.38,7967.99,CUST-32095,Individual,18,3.9,2025-10
BYD-100220,2024-11-01,BYD Seagull,Hatchback,EV,2023,Pakistan,Asia,Dealership,Lease,Salesperson_099,10,11968.61,0.0615,7360.7,112325.4,82249.76,30075.65,CUST-44917,Business,57,3.8,2024-11
BYD-100221,2026-05-11,BYD Song Plus DM-i,SUV,PHEV,2021,Germany,Europe,Dealership,Financing,Salesperson_004,1,31771.85,0.0,0.0,31771.85,24160.67,7611.18,CUST-10581,Individual,44,3.4,2026-05
BYD-100222,2025-10-16,BYD Seal,Sedan,EV,2023,UAE,Middle East,Online,Financing,Salesperson_005,1,44250.1,0.0109,482.33,43767.77,36736.62,7031.15,CUST-51417,Individual,35,4.6,2025-10
BYD-100223,2025-06-03,BYD Atto 3,SUV,EV,2022,Australia,Oceania,Fleet,Lease,Salesperson_096,1,35142.77,0.061,2143.71,32999.06,28601.67,4397.39,CUST-42018,Individual,15,5.0,2025-06
BYD-100224,2025-09-15,BYD Yuan Plus,SUV,EV,2022,UAE,Middle East,Online,Lease,Salesperson_057,1,27457.89,0.0346,950.04,26507.85,19435.76,7072.09,CUST-85636,Individual,48,4.8,2025-09
BYD-100225,2024-07-22,BYD Dolphin,Hatchback,EV,2023,UAE,Middle East,Online,Cash,Salesperson_078,2,26910.28,0.0481,2588.77,51231.79,43785.25,7446.54,CUST-43000,Individual,57,4.8,2024-07
BYD-100226,2024-06-05,BYD Seal,Sedan,EV,2023,Brazil,South America,Corporate,Cash,Salesperson_010,1,43693.6,0.0204,891.35,42802.25,34479.12,8323.13,CUST-69923,Business,46,4.6,2024-06
BYD-100227,2025-01-17,BYD Atto 3,SUV,EV,2022,Australia,Oceania,Online,Lease,Salesperson_005,1,35589.67,0.0341,1213.61,34376.06,26720.3,7655.76,CUST-69017,Individual,15,3.6,2025-01
BYD-100228,2026-02-19,BYD Seagull,Hatchback,EV,2023,Thailand,Asia,Dealership,Financing,Salesperson_089,1,11006.17,0.0468,515.09,10491.08,7633.74,2857.34,CUST-29082,Individual,35,4.1,2026-02
BYD-100229,2024-06-14,BYD Tang,SUV,EV,2021,UAE,Middle East,Corporate,Cash,Salesperson_032,1,54250.19,0.0334,1811.96,52438.23,37794.67,14643.56,CUST-93509,Individual,16,4.7,2024-06
BYD-100230,2025-07-06,BYD Song Plus DM-i,SUV,PHEV,2021,Thailand,Asia,Dealership,Cash,Salesperson_044,1,32090.27,0.1089,3494.63,28595.64,20662.24,7933.4,CUST-35359,Individual,10,3.6,2025-07
BYD-100231,2026-03-08,BYD Han,Sedan,EV,2020,Pakistan,Asia,Online,Lease,Salesperson_022,1,55941.51,0.029,1622.3,54319.21,46777.84,7541.37,CUST-18253,Individual,28,4.0,2026-03
BYD-100232,2026-08-02,BYD Atto 3,SUV,EV,2022,Germany,Europe,Fleet,Lease,Salesperson_081,1,37328.25,0.0466,1739.5,35588.75,30268.23,5320.52,CUST-39674,Individual,24,3.6,2026-08
BYD-100233,2025-06-27,BYD Han,Sedan,EV,2020,Mexico,North America,Corporate,Cash,Salesperson_030,1,58333.03,0.0684,3989.98,54343.05,43837.04,10506.01,CUST-39738,Business,48,4.0,2025-06
BYD-100234,2026-07-29,BYD Han,Sedan,EV,2020,Pakistan,Asia,Corporate,Lease,Salesperson_041,1,52466.4,0.0341,1789.1,50677.3,37895.44,12781.86,CUST-36429,Business,3,5.0,2026-07
BYD-100235,2024-01-01,BYD Atto 3,SUV,EV,2022,Germany,Europe,Fleet,Lease,Salesperson_080,1,31002.16,0.0417,1292.79,29709.37,22436.97,7272.4,CUST-59213,Individual,51,5.0,2024-01
BYD-100236,2025-09-05,BYD Song Plus DM-i,SUV,PHEV,2021,China,Asia,Fleet,Lease,Salesperson_064,1,35499.2,0.0045,159.75,35339.45,26680.22,8659.24,CUST-22955,Individual,18,4.4,2025-09
BYD-100237,2024-11-27,BYD Seal,Sedan,EV,2023,Japan,Asia,Online,Financing,Salesperson_013,2,41163.24,0.0993,8175.02,74151.46,64330.53,9820.93,CUST-47169,Individual,46,5.0,2024-11
BYD-100238,2025-05-15,BYD Shark,Pickup,PHEV,2024,United Kingdom,Europe,Online,Financing,Salesperson_023,10,56369.5,0.0673,37936.67,525758.33,437120.97,88637.36,CUST-38330,Government,31,4.7,2025-05
BYD-100239,2024-01-20,BYD Song Plus DM-i,SUV,PHEV,2021,UAE,Middle East,Corporate,Financing,Salesperson_066,1,34866.11,0.1424,4964.93,29901.18,21613.28,8287.89,CUST-47975,Individual,54,4.2,2024-01
